Code Tâche;Famille Code;Famille;Commentaire / Type d’équipe;Catégorie Code;Catégorie;Sous-catégorie Code;Sous-catégorie;Nom de la tâche;Description détaillée;Unité;Rendement (h/Unité) - estimatif;Contrôles Qualité (résumé);Normes / Références
FT12/CT06/SC04/T01;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC04;Retouches Esthétiques et Remplacement de Panneaux Défectueux;Études & préparation – ;Analyser plans et CCTP, repérer interfaces et contraintes, établir mode opératoire.;m²;0,57;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC04/T02;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC04;Retouches Esthétiques et Remplacement de Panneaux Défectueux;Traçage & implantation – ;Tracer axes, niveaux et réservations, contrôler tolérances (laser, niveau).;m²;0,6;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC04/T03;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC04;Retouches Esthétiques et Remplacement de Panneaux Défectueux;Approvisionnement & stockage – ;Planifier, réceptionner et stocker matériaux selon fiches techniques.;m²;0,63;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC04/T04;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC04;Retouches Esthétiques et Remplacement de Panneaux Défectueux;Mise en place / Pose – ;Exécuter la mise en œuvre conformément aux normes DTU/RE 2020.;m²;0,66;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC04/T05;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC04;Retouches Esthétiques et Remplacement de Panneaux Défectueux;Fixations / Assemblages – ;Réaliser ancrages, vissage, scellements, contrôles de couple/adhérence.;m²;0,54;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC04/T06;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC04;Retouches Esthétiques et Remplacement de Panneaux Défectueux;Raccordements – ;Effectuer raccordements fonctionnels et étanches (fluides/élec/air).;m²;0,57;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC04/T07;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC04;Retouches Esthétiques et Remplacement de Panneaux Défectueux;Traitements & protections – ;Appliquer traitements (anticorrosion/étanchéité/feu) et protections provisoires.;m²;0,6;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC04/T08;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC04;Retouches Esthétiques et Remplacement de Panneaux Défectueux;Contrôles qualité – ;Vérifier conformité visuelle et dimensionnelle, PV de contrôle et photos.;m²;0,63;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC04/T09;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC04;Retouches Esthétiques et Remplacement de Panneaux Défectueux;Nettoyage & déblais – ;Évacuer chutes, nettoyer zone, trier déchets selon filières agréées.;m²;0,66;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC04/T10;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC04;Retouches Esthétiques et Remplacement de Panneaux Défectueux;Mises en service / Essais – ;Procéder aux essais, réglages et mise en service avec PV.;m²;0,54;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC04/T11;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC04;Retouches Esthétiques et Remplacement de Panneaux Défectueux;Finitions – ;Réaliser finitions, joints et retouches pour conformité esthétique.;m²;0,57;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC04/T12;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC04;Retouches Esthétiques et Remplacement de Panneaux Défectueux;Réception interne – ;Effectuer auto-contrôle, corriger non-conformités, préparer DOE.;m²;0,6;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC04/T13;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC04;Retouches Esthétiques et Remplacement de Panneaux Défectueux;Études & préparation – ;Analyser plans et CCTP, repérer interfaces et contraintes, établir mode opératoire.;m²;0,63;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC04/T14;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC04;Retouches Esthétiques et Remplacement de Panneaux Défectueux;Traçage & implantation – ;Tracer axes, niveaux et réservations, contrôler tolérances (laser, niveau).;m²;0,66;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC04/T15;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC04;Retouches Esthétiques et Remplacement de Panneaux Défectueux;Approvisionnement & stockage – ;Planifier, réceptionner et stocker matériaux selon fiches techniques.;m²;0,54;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC04/T16;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC04;Retouches Esthétiques et Remplacement de Panneaux Défectueux;Mise en place / Pose – ;Exécuter la mise en œuvre conformément aux normes DTU/RE 2020.;m²;0,57;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC04/T17;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC04;Retouches Esthétiques et Remplacement de Panneaux Défectueux;Fixations / Assemblages – ;Réaliser ancrages, vissage, scellements, contrôles de couple/adhérence.;m²;0,6;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC05/T01;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC05;Contrôle Final des Tolérances et Conformité Visuelle;Études & préparation – ;Analyser plans et CCTP, repérer interfaces et contraintes, établir mode opératoire.;m²;0,57;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC05/T02;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC05;Contrôle Final des Tolérances et Conformité Visuelle;Traçage & implantation – ;Tracer axes, niveaux et réservations, contrôler tolérances (laser, niveau).;m²;0,6;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC05/T03;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC05;Contrôle Final des Tolérances et Conformité Visuelle;Approvisionnement & stockage – ;Planifier, réceptionner et stocker matériaux selon fiches techniques.;m²;0,63;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC05/T04;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC05;Contrôle Final des Tolérances et Conformité Visuelle;Mise en place / Pose – ;Exécuter la mise en œuvre conformément aux normes DTU/RE 2020.;m²;0,66;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC05/T05;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC05;Contrôle Final des Tolérances et Conformité Visuelle;Fixations / Assemblages – ;Réaliser ancrages, vissage, scellements, contrôles de couple/adhérence.;m²;0,54;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC05/T06;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC05;Contrôle Final des Tolérances et Conformité Visuelle;Raccordements – ;Effectuer raccordements fonctionnels et étanches (fluides/élec/air).;m²;0,57;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC05/T07;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC05;Contrôle Final des Tolérances et Conformité Visuelle;Traitements & protections – ;Appliquer traitements (anticorrosion/étanchéité/feu) et protections provisoires.;m²;0,6;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC05/T08;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC05;Contrôle Final des Tolérances et Conformité Visuelle;Contrôles qualité – ;Vérifier conformité visuelle et dimensionnelle, PV de contrôle et photos.;m²;0,63;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC05/T09;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC05;Contrôle Final des Tolérances et Conformité Visuelle;Nettoyage & déblais – ;Évacuer chutes, nettoyer zone, trier déchets selon filières agréées.;m²;0,66;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC05/T10;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC05;Contrôle Final des Tolérances et Conformité Visuelle;Mises en service / Essais – ;Procéder aux essais, réglages et mise en service avec PV.;m²;0,54;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC05/T11;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC05;Contrôle Final des Tolérances et Conformité Visuelle;Finitions – ;Réaliser finitions, joints et retouches pour conformité esthétique.;m²;0,57;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC05/T12;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC05;Contrôle Final des Tolérances et Conformité Visuelle;Réception interne – ;Effectuer auto-contrôle, corriger non-conformités, préparer DOE.;m²;0,6;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC05/T13;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC05;Contrôle Final des Tolérances et Conformité Visuelle;Études & préparation – ;Analyser plans et CCTP, repérer interfaces et contraintes, établir mode opératoire.;m²;0,63;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC05/T14;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC05;Contrôle Final des Tolérances et Conformité Visuelle;Traçage & implantation – ;Tracer axes, niveaux et réservations, contrôler tolérances (laser, niveau).;m²;0,66;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC05/T15;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC05;Contrôle Final des Tolérances et Conformité Visuelle;Approvisionnement & stockage – ;Planifier, réceptionner et stocker matériaux selon fiches techniques.;m²;0,54;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC05/T16;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC05;Contrôle Final des Tolérances et Conformité Visuelle;Mise en place / Pose – ;Exécuter la mise en œuvre conformément aux normes DTU/RE 2020.;m²;0,57;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC05/T17;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC05;Contrôle Final des Tolérances et Conformité Visuelle;Fixations / Assemblages – ;Réaliser ancrages, vissage, scellements, contrôles de couple/adhérence.;m²;0,6;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC06/T01;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC06;Préparation et Validation du Dossier d'Ouvrages Exécutés (DOE);Études & préparation – ;Analyser plans et CCTP, repérer interfaces et contraintes, établir mode opératoire.;m²;0,57;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC06/T02;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC06;Préparation et Validation du Dossier d'Ouvrages Exécutés (DOE);Traçage & implantation – ;Tracer axes, niveaux et réservations, contrôler tolérances (laser, niveau).;m²;0,6;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC06/T03;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC06;Préparation et Validation du Dossier d'Ouvrages Exécutés (DOE);Approvisionnement & stockage – ;Planifier, réceptionner et stocker matériaux selon fiches techniques.;m²;0,63;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC06/T04;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC06;Préparation et Validation du Dossier d'Ouvrages Exécutés (DOE);Mise en place / Pose – ;Exécuter la mise en œuvre conformément aux normes DTU/RE 2020.;m²;0,66;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC06/T05;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC06;Préparation et Validation du Dossier d'Ouvrages Exécutés (DOE);Fixations / Assemblages – ;Réaliser ancrages, vissage, scellements, contrôles de couple/adhérence.;m²;0,54;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC06/T06;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC06;Préparation et Validation du Dossier d'Ouvrages Exécutés (DOE);Raccordements – ;Effectuer raccordements fonctionnels et étanches (fluides/élec/air).;m²;0,57;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC06/T07;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC06;Préparation et Validation du Dossier d'Ouvrages Exécutés (DOE);Traitements & protections – ;Appliquer traitements (anticorrosion/étanchéité/feu) et protections provisoires.;m²;0,6;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC06/T08;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC06;Préparation et Validation du Dossier d'Ouvrages Exécutés (DOE);Contrôles qualité – ;Vérifier conformité visuelle et dimensionnelle, PV de contrôle et photos.;m²;0,63;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC06/T09;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC06;Préparation et Validation du Dossier d'Ouvrages Exécutés (DOE);Nettoyage & déblais – ;Évacuer chutes, nettoyer zone, trier déchets selon filières agréées.;m²;0,66;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC06/T10;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC06;Préparation et Validation du Dossier d'Ouvrages Exécutés (DOE);Mises en service / Essais – ;Procéder aux essais, réglages et mise en service avec PV.;m²;0,54;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC06/T11;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC06;Préparation et Validation du Dossier d'Ouvrages Exécutés (DOE);Finitions – ;Réaliser finitions, joints et retouches pour conformité esthétique.;m²;0,57;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC06/T12;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC06;Préparation et Validation du Dossier d'Ouvrages Exécutés (DOE);Réception interne – ;Effectuer auto-contrôle, corriger non-conformités, préparer DOE.;m²;0,6;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC06/T13;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC06;Préparation et Validation du Dossier d'Ouvrages Exécutés (DOE);Études & préparation – ;Analyser plans et CCTP, repérer interfaces et contraintes, établir mode opératoire.;m²;0,63;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC06/T14;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC06;Préparation et Validation du Dossier d'Ouvrages Exécutés (DOE);Traçage & implantation – ;Tracer axes, niveaux et réservations, contrôler tolérances (laser, niveau).;m²;0,66;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC06/T15;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC06;Préparation et Validation du Dossier d'Ouvrages Exécutés (DOE);Approvisionnement & stockage – ;Planifier, réceptionner et stocker matériaux selon fiches techniques.;m²;0,54;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC06/T16;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC06;Préparation et Validation du Dossier d'Ouvrages Exécutés (DOE);Mise en place / Pose – ;Exécuter la mise en œuvre conformément aux normes DTU/RE 2020.;m²;0,57;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC06/T17;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC06;Préparation et Validation du Dossier d'Ouvrages Exécutés (DOE);Fixations / Assemblages – ;Réaliser ancrages, vissage, scellements, contrôles de couple/adhérence.;m²;0,6;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC06/T18;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC06;Préparation et Validation du Dossier d'Ouvrages Exécutés (DOE);Raccordements – ;Effectuer raccordements fonctionnels et étanches (fluides/élec/air).;m²;0,63;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT12/CT06/SC06/T19;FT12;Bardages & vêtures extérieures;;FT12/CT06;Finitions et Contrôle Final;FT12/CT06/SC06;Préparation et Validation du Dossier d'Ouvrages Exécutés (DOE);Traitements & protections – ;Appliquer traitements (anticorrosion/étanchéité/feu) et protections provisoires.;m²;0,66;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
